"";"shan";"aspt";"poly";"ovov";"rich";"typo";"RR"
"I5120085220911";3,4105937789833;6,23076923076923;0,278770996492263;0,0972313538163442;53;49;"IRR T"
"I5120085230709";2,76404407650997;5,93333333333333;0,284779887668482;0,103702869687336;40;49;"IRR T"
"I5120085250713";3,95993534803712;6,47619047619048;0,293617153837619;0,0937723022056696;43;49;"IRR T"
"I5120090130606";2,29585410489541;6,13636363636364;0,282410627427114;0,207090793033435;30;50;"IRR T"
"I5120090160507";2,5262601778212;6,73913043478261;0,283811555491541;0,167297163588282;46;50;"LIRR T"
"I5120090161106";3,20729401719737;6,41379310344828;0,262148498709269;0,19827388945925;50;50;"LIRR T"
"I5120090230605";2,08079361634742;6,48148148148148;0,339062725569671;0,172756613465578;46;50;"IRR T"
"I5120090291105";0,852078316503659;6,56;0,267989385003324;0,179509081285182;48;50;"IRR T"
"I5120100010610";3,33820163941645;5,48;0,340178538189338;0,101697679937802;40;50;"IRR T"
"I5120100020713";1,92132602399483;4,81818181818182;0,372608357366414;0,0924928480684491;25;50;"IRR T"
"I5120100070708";2,94065382352837;5,11764705882353;0,393850189666254;0,176751273171088;25;50;"IRR T"
"I5120100230709";2,2567159254212;5,17647058823529;0,424180794269481;0,122785179496184;27;50;"IRR T"
"I5121000050810";2,96816553621978;6,33333333333333;0,293253068228136;0,0640209683130949;41;8;"LIRR T"
"I5121000080811";3,37970773222293;6,53846153846154;0,345074160415086;0,0987979511169109;52;8;"LIRR T"
"I5121000110913";3,63003545234073;6,74074074074074;0,261466302337059;0,0650357522009179;59;8;"LIRR T"
"I5121000190712";2,61330309036589;6,81818181818182;0,334375023273279;0,0806841784029324;62;8;"LIRR T"
"I5121000240709";2,90291385216146;6,86666666666667;0,32889394718433;0,114110313191386;33;8;"LIRR T"
"I5121000270808";4,17754793386721;6,21739130434783;0,299963339497046;0,0649985296628968;57;8;"LIRR T"
"I5121320011205";2,57353004468197;5,65217391304348;0,401675217943847;0,232079698293093;36;41;"IRR T"
"I5121320070705";1,42619049490704;5,65217391304348;0,404623526807259;0,240023964448062;41;41;"IRR T"
"I5121320180707";0,839238522985485;5,20833333333333;0,337323367353469;0,221053746396204;37;41;"IRR T"
"I5121320201106";1,75270076096315;5,65384615384615;0,398205885964166;0,220207668022201;55;41;"IRR T"
"I5121320220606";2,1062272877108;5,52631578947368;0,456444024920894;0,329860026046483;30;41;"IRR T"
"I5121350050810";1,64915319688915;5,3;0,443471612578859;0,246242644252127;20;41;"IRR T"
"I5121350080811";1,25188030397386;5,66666666666667;0,388179022764675;0,249826820917404;26;41;"IRR T"
"I5121350100708";1,25108174157413;5,08333333333333;0,367166940837939;0,226624162964591;17;41;"IRR T"
"I5121350170609";3,26789576776122;5,90476190476191;0,34287258883148;0,148400917534814;39;41;"LIRR T"
"I5121350250713";0,642166266238966;5,4375;0,402160839941055;0,254962113718585;31;41;"IRR T"
"I5122000020810";4,06078647132031;6,34782608695652;0,339830858826064;0,0640148962517167;43;8;"IRR T"
"I5122000021012";2,13248146646703;5,75;0,341831312544634;0,0570613104853299;37;8;"IRR T"
"I5122000080708";2,89576834573564;5,21739130434783;0,347757074418419;0,117987010826881;48;8;"IRR T"
"I5122000220911";2,48128774155217;5,66666666666667;0,324904514803728;0,136344541763887;37;8;"IRR T"
"I5122000230709";2,63865195440569;6,05555555555556;0,359100681189831;0,0612043008640375;34;8;"LIRR T"
"I5122000250713";4,47826808536662;6,84615384615385;0,271566056677429;0,0817300050827851;47;8;"IRR T"
"I5122720070708";3,15505932102782;5,40909090909091;0,429053792236765;0,180977859042099;34;50;"IRR T"
"I5122720140812";3,39513243122189;6;0,329136175399261;0,114062930167596;47;50;"IRR T"
"I5122720210911";2,96539576701073;5,76;0,341716857079432;0,1191215636089;48;50;"IRR T"
"I5122720230709";2,50123229146088;5,52941176470588;0,348522960808592;0,221929668685175;31;50;"IRR T"
"I5122720290710";4,060638023463;6,48;0,31839514563365;0,112643765669413;49;50;"IRR T"
"I5124250020713";3,23449360738605;6,11111111111111;0,283691773092459;0,0785783268722472;45;63;"IRR T"
"I5124250070708";3,39584415538898;6,40909090909091;0,344493987844283;0,14768152777623;33;63;"IRR T"
"I5124250190710";2,58691044420481;6,1;0,228722141323419;0,0569848961982488;29;63;"IRR T"
"I5124250200709";2,47299451467627;6,77777777777778;0,265386872726655;0,0742684893338731;37;63;"IRR T"
"I5125000020810";4,01285972935524;6,84210526315789;0,235485368295049;0,0463611363760151;46;8;"IRR T"
"I5125000100708";2,38303569065929;7;0,374595100128345;0,0789718216239619;28;8;"IRR T"
"I5125000110913";2,98089312129411;6,26923076923077;0,268503541506097;0,0578669641908262;62;8;"IRR T"
"I5125000140812";3,16660370970858;6,94444444444444;0,307588261762517;0,0508184180478839;45;8;"IRR T"
"I5125000220709";3,27181849842363;6,88888888888889;0,299300405413912;0,0372024136532636;32;8;"IRR T"
"I5125000220911";2,59066129245172;6,125;0,294572949896223;0,0911625105501573;55;8;"IRR T"
"I5125200020810";4,3032651829891;7,41666666666667;0,193929332228447;0,00641727157101937;44;13;"IRR T"
"I5125200100708";2,19376193305018;6,6;0,23243416645186;0,0224664386205724;34;13;"IRR T"
"I5125200220709";3,68348222678689;7,52631578947368;0,205569329120398;0,0151700563328829;41;13;"LIRR T"
"I5125200220813";4,01697296278593;7,54166666666667;0,206289342644651;0,0123696976431378;58;13;"IRR T"
"I5125200240811";3,71435720857043;7,04;0,226833250551943;0,00990856489627366;52;13;"IRR T"
"I5125200260712";4,35733926212797;7,44444444444444;0,224491988040495;0,0227852035830915;64;13;"IRR T"
"I5125780020811";2,58069072392313;7,06060606060606;0,21785387681058;0,0402701758132668;63;63;"LIRR T"
"I5125780070708";1,49137272406342;6,66666666666667;0,280619950755834;0,0158507532166545;22;63;"IRR T"
"I5125780200709";3,77856620081718;6,68181818181818;0,205969949871001;0,00825075658133044;42;63;"LIRR T"
"I5125780200813";3,55854278938825;7,03333333333333;0,181762895505292;0,0351423095072666;60;63;"LIRR T"
"I5125780220610";3,8042276921151;7,04761904761905;0,204421121329181;0,00685097244857328;47;63;"LIRR T"
"I5125780250712";2,78346324787687;6,93333333333333;0,218623057172944;0,0362053419797324;51;63;"IRR T"
"I5125860030811";1,89057383487716;7,03703703703704;0,222443335016951;0,0349003516758842;53;13;"IRR T"
"I5125860100708";2,07668087338971;6,73684210526316;0,280158492471192;0,0493041290488476;29;13;"IRR T"
"I5125860200709";3,52938842529017;7;0,299524709224408;0,0426842516853293;38;13;"LIRR T"
"I5125860200813";4,3304629702519;6,93939393939394;0,243274472281887;0,0534207747566091;65;13;"IRR T"
"I5125860220610";3,42458139876203;6,96296296296296;0,227684861655473;0,0513070996711208;45;13;"IRR T"
"I5125860240712";1,38969240163353;7,48;0,28211883409361;0,0287079326955675;47;13;"IRR T"
"I5126000020810";3,78927356742385;7,29411764705882;0,307301327858912;0,0496514095202345;41;62;"IRR T"
"I5126000030912";4,30848972423961;7,25;0,298007570536339;0,088239811379932;64;62;"IRR T"
"I5126000180711";4,00588927532165;6,56521739130435;0,344075925370021;0,060991886271135;52;62;"IRR T"
"I5126000220709";2,89324629195767;6,5;0,2763135211894;0,0456611638943938;38;62;"IRR T"
"I5126000220813";4,03323930197375;6,875;0,284994641570745;0,0889174334099181;54;62;"IRR T"
"I5126000270808";4,3261523380941;7;0,270929622453761;0,0699243263608595;63;62;"IRR T"
"I5126100020713";3,7403893812741;7;0,26895297476559;0,0373541667671524;54;62;"LIRR T"
"I5126100050912";3,66619128927365;6,72413793103448;0,277071083700707;0,0341503793920188;67;62;"IRR T"
"I5126100100708";1,89975740984521;6,89473684210526;0,308687097977319;0,0345868518450591;32;62;"IRR T"
"I5126100100810";2,76133585144385;7,38888888888889;0,24773410398459;0,0236005860744999;46;62;"LIRR T"
"I5126100160811";3,41454852776597;6,88;0,2516342342215;0,053075879884876;54;62;"LIRR T"
"I5126100220709";3,45423152089056;7,26315789473684;0,261559849883986;0,0186683381287491;38;62;"LIRR T"
"I5127000080709";4,46739982692715;6;0,314859919400363;0,10078656513049;71;62;"LIRR T"
"I5127000100708";2,48502777622548;5,6;0,419236898521385;0,153292655839899;21;62;"IRR T"
"I5127000100810";3,13095069236985;6,3125;0,321256577968103;0,0416348567570771;36;62;"IRR T"
"I5127000210813";3,0800146629066;7,1304347826087;0,307172582639856;0,0524542374236795;50;62;"IRR T"
"I5127000230811";2,25666917311678;5,78947368421053;0,374174383608274;0,0958890905825918;43;62;"IRR T"
"I5127000240712";3,0975199059908;6,11111111111111;0,343546098209249;0,0748296622257297;39;62;"IRR T"
"I5128000070708";2,59495935848715;5,5;0,301067901075955;0,0702132020039749;27;56;"IRR T"
"I5128000080709";4,06293852019678;6,57142857142857;0,27570944199619;0,0655176250886506;53;56;"IRR T"
"I5128000180711";3,35015475900552;6,42857142857143;0,293885528332402;0,162707164124483;53;56;"IRR T"
"I5128000200813";3,89374312692874;6,59375;0,271331464246153;0,105007132692624;58;56;"LIRR T"
"I5128000220610";2,88965904033591;6,66666666666667;0,288397746765305;0,110345416127849;40;56;"IRR T"
"I5128000230712";2,71417146353404;6,51851851851852;0,292759861505626;0,114485904230014;57;56;"LIRR T"
"I5128050110707";2,52134669285334;6,53571428571429;0,220710058186182;0,0869789054840314;46;56;"LIRR T"
"I5128050190705";4,24923100519173;6,30769230769231;0,232523784827671;0,0867628315204266;54;56;"LIRR T"
"I5128050200606";2,69393418199802;6,24137931034483;0,285666029442738;0,184899918572609;43;56;"LIRR T"
"I5128050221106";2,92752612407805;6,42105263157895;0,23725569398448;0,0940114142070245;74;56;"LIRR T"
"I5128050301105";4,14415988552998;6,19444444444444;0,211378150291411;0,0874659857535056;64;56;"LIRR T"
"I5129070050810";3,22787148785293;5;0,457828175033627;0,205798764526985;33;49;"IRR T"
"I5129070090811";1,87232003080026;5,41666666666667;0,409082334427319;0,263508563191467;30;49;"IRR T"
"I5129070120913";1,96854601264485;5,63636363636364;0,359419948513791;0,17539710807678;49;49;"IRR T"
"I5129070200712";3,00408745933796;5,57894736842105;0,409778629272822;0,279873458693064;51;49;"IRR T"
"I5129070220708";2,82360994310431;5,625;0,47000911861229;0,25632178746929;26;49;"IRR T"
"I5129070260609";2,41974833736113;5,5;0,542126466667622;0,223806132338087;21;49;"IRR T"
"I5129150280809";1,72416135251761;5;0,398337609252314;0,224038880785746;32;50;"IRR T"
"I5131000100709";3,03948306336324;5,84615384615385;0,431379580580996;0,095989693691335;25;48;"IRR T"
"I5131000110708";2,75152092343272;4,58333333333333;0,440316173306192;0,18843256493911;21;48;"IRR T"
"I5131000120913";3,07549445717867;5,5;0,315428918363952;0,152215048397182;45;48;"IRR T"
"I5131000170812";3,21868905173541;5,68181818181818;0,376406067887713;0,149985686525111;51;48;"IRR T"
"I5131000190911";3,0390869642102;5,42857142857143;0,345180671990831;0,16416286100174;43;48;"IRR T"
"I5131000210710";3,51318251092036;5,84615384615385;0,469962770682835;0,164007232685898;28;48;"IRR T"
"I5133000030908";4,14148950456226;6,25;0,336719035960272;0,0554853095810158;51;11;"IRR T"
"I5133000100709";2,58655306759856;6,16666666666667;0,385980158431381;0,0567653334798698;34;11;"IRR T"
"I5133000130810";2,36906752554789;6,44444444444444;0,353282542934032;0,0764265217520042;34;11;"IRR T"
"I5133100010709";3,77213901166054;7,05;0,249412813129613;0,0263417702286185;38;11;"LIRR T"
"I5133100060912";3,52863923065245;6,60869565217391;0,244724580066644;0,0731190026492779;41;11;"LIRR T"
"I5133100100913";3,7563371916136;6,77272727272727;0,24011186173311;0,0379153389267914;46;11;"LIRR T"
"I5133100130810";2,69354682488281;6,33333333333333;0,236011725705462;0,0378373331455933;34;11;"LIRR T"
"I5133100200911";2,37757507389119;6,9;0,235021028545488;0,0272029423037355;45;11;"LIRR T"
"I5133100290708";2,91048341631235;5,77777777777778;0,285248742111704;0,0632559210584509;33;11;"LIRR T"
"I5134000100709";2,50488790277464;5,36363636363636;0,501220802627267;0,0452115117407768;19;48;"IRR T"
"I5134000110708";2,52104368524596;4,3;0,408735154204928;0,145105112099529;18;48;"IRR T"
"I5134000130810";3,19881766403671;5,53846153846154;0,444164757100868;0,093664188783048;31;48;"IRR T"
"I5134000230911";2,30991993441727;5,42105263157895;0,388884888086198;0,11765221164388;45;48;"IRR T"
"I5134310030708";3,35163576314282;5,36;0,404466356337264;0,16425258646399;34;49;"IRR T"
"I5134310100912";3,48648910558814;5,91304347826087;0,397836415430421;0,174151422731546;47;49;"LIRR T"
"I5134310120911";2,80213804641684;5,91304347826087;0,427648083432951;0,154500518148144;44;49;"IRR T"
"I5134310210710";3,77452799605076;5,78571428571429;0,396639889331519;0,12082709078456;33;49;"IRR T"
"I5134310250609";3,03010818751825;6,6;0,363725991230412;0,118949446501039;33;49;"LIRR T"
"I5134310260813";3,70572582876166;6,18518518518519;0,398524703511424;0,127336949645769;52;49;"IRR T"
"I5134500110705";3,45959434388643;6,6875;0,233946600122131;0,0661707374015109;52;63;"IRR T"
"I5135100030708";0,6773827668053;4,28571428571429;0,477169229201407;0,0407163705793621;15;11;"IRR T"
"I5135100100912";1,87319604556552;4,55555555555556;0,454608874891654;0,0845570094628233;20;11;"IRR T"
"I5135100120911";2,38799330522642;5,38461538461539;0,41875752792726;0,0372578052370133;24;11;"IRR T"
"I5135100210710";2,53020413204569;5,90909090909091;0,487802513414499;0,018395193612921;20;11;"IRR T"
"I5135100250609";1,23430174638244;4,5;0,487919626414712;0,0280449733384669;10;11;"IRR T"
"I5135100260813";1,76206128487497;6,125;0,366300364260496;0,0906675744248982;45;11;"IRR T"
"I5137000060813";1,949033700342;6,63636363636364;0,346205806288188;0,034090724086792;39;30;"IRR T"
"I5137000110912";2,24650100229886;6,2;0,311934085475403;0,0258794293016329;42;30;"IRR T"
"I5137000120911";1,55218137892917;6,33333333333333;0,339353252364543;0,07651454025965;32;30;"IRR T"
"I5137000250610";1,91753526500553;6,68421052631579;0,29375990409005;0,016266730859706;26;30;"IRR T"
"I5137000260609";2,10435794013576;5,91666666666667;0,278618736941463;0,0203230359470935;17;30;"IRR T"
"I5138000030708";1,71745754306358;3,83333333333333;0,313341288739307;0,100230808833379;17;30;"IRR T"
"I5138000050813";1,82660321906156;5,8125;0,328410749710951;0,0517381301489655;43;30;"IRR T"
"I5138000110912";3,55855246670954;6,11764705882353;0,317564340455464;0,0317793185910926;39;30;"IRR T"
"I5138000130911";1,71945125304647;6,21052631578947;0,351263234689342;0,0196890156480646;35;30;"IRR T"
"I5138000210710";2,98751510056105;6,4375;0,328807963152123;0,0327400322852424;31;30;"IRR T"
"I5138000240609";2,36957818340446;4,33333333333333;0,386599515201167;0,102750399478423;18;30;"IRR T"
"I5138900030708";3,39717195851885;6,86363636363636;0,247023568116452;0,0563745552193843;33;30;"LIRR T"
"I5138900050813";2,29313050840765;6,96;0,244058219680882;0,0283186433559517;44;30;"LIRR T"
"I5138900070710";4,0028271841367;6,32258064516129;0,241653231540727;0,0293411190285028;53;30;"LIRR T"
"I5138900130911";2,84542393229313;6,48275862068965;0,245453255839154;0,0556712236091194;47;30;"LIRR T"
"I5138900240609";3,69005244059145;6,84615384615385;0,203438023709402;0,0614444232633173;37;30;"LIRR T"
"I5139310010709";3,29836657588031;6,78947368421053;0,291597853581716;0,0568077227165287;39;13;"LIRR T"
"I5139310030908";3,84183624773226;6,76666666666667;0,257354938337887;0,0513827271701191;53;13;"LIRR T"
"I5139310130810";3,60731349603168;6,76190476190476;0,247786913961228;0,0424628010693502;42;13;"LIRR T"
"I5139310150911";3,32109409542243;6,58333333333333;0,263838949180467;0,0569249505907537;44;13;"LIRR T"
"I5139310270813";2,13727328431451;6,76470588235294;0,232880269688107;0,055467931080396;35;13;"LIRR T"
"I5139330010709";2,87478756683451;6,77272727272727;0,244014863825728;0,0698006263580353;35;63;"LIRR T"
"I5139330040708";2,55241527445215;7;0,277884387401914;0,0670299330842005;32;63;"LIRR T"
"I5139330130912";3,94469188728579;6,78571428571429;0,220108998113202;0,0781344323146713;58;63;"LIRR T"
"I5139330150911";3,81977234678725;6,64;0,26881692856974;0,0949442461639807;47;63;"LIRR T"
"I5139330240610";3,92663295291203;7,40909090909091;0,210077076422549;0,0449882329248056;45;63;"LIRR T"
"I5139330270813";3,38980191479901;6,86363636363636;0,2588046851223;0,0975530710585133;49;63;"LIRR T"
"I5139390050809";2,52966848955063;6,70588235294118;0,257574769846931;0,0864987515813343;31;63;"LIRR T"
"I5139390120912";2,46477926275273;7,16666666666667;0,234520812278854;0,0897433114362765;46;63;"LIRR T"
"I5139390150911";3,08598393610732;6,65384615384615;0,24457602930932;0,0855951978478756;52;63;"IRR T"
"I5139390250610";3,50903946588169;6,85714285714286;0,238262207378505;0,066713385754858;40;63;"IRR T"
"I5139390270813";2,37509611341547;6,54166666666667;0,230978589322361;0,0857485523397667;51;63;"IRR T"
"I5140000040708";2,35748108855011;6,52941176470588;0,392391567438352;0,127762251550761;22;11;"IRR T"
"I5140000120912";1,8517335123179;6,29166666666667;0,295618931781225;0,11278380095133;45;11;"IRR T"
"I5140000240610";1,71922367698411;5,94736842105263;0,349797474066352;0,176409055616858;34;11;"IRR T"
"I5140000260609";3,19064547082819;6;0,406921616488583;0,118515022429814;16;11;"IRR T"
"I5140000280813";1,62649131958547;6,61904761904762;0,340890063395754;0,177023739964594;43;11;"IRR T"
"I5140050041006";3,90713628084135;6,97142857142857;0,210686971464549;0,0586807549586007;59;63;"IRR T"
"I5140050041007";4,5907819841104;6,90909090909091;0,20420741470435;0,0690085958866051;52;63;"IRR T"
"I5140050050706";3,56678981423099;6,86363636363636;0,26552791957881;0,108540971556981;40;63;"IRR T"
"I5140050130705";4,3969704726529;6,73333333333333;0,217246764598729;0,0479889122471822;53;63;"IRR T"
"I5140050200607";3,60556622344934;6,88888888888889;0,219690528909154;0,069143299574332;42;63;"IRR T"
"I5140150080708";2,97921846308941;7,24;0,303169937628733;0,0655955396219443;55;30;"IRR T"
"I5140150130911";4,00520313543337;7;0,218933924107312;0,0477782721713911;48;30;"IRR T"
"I5140150140912";3,28617854360211;7,31818181818182;0,271485352465085;0,0788908850609361;47;30;"IRR T"
"I5140150170609";3,03140023360571;7,20689655172414;0,299093898056382;0,0509930231298403;52;30;"LIRR T"
"I5140150280813";3,54454239272279;7,07142857142857;0,258096947256091;0,054515098048248;53;30;"IRR T"
"I5140150310807";3,73330429806089;6,94871794871795;0,233532284134056;0,0528003878582668;73;30;"IRR T"
"I5140200040708";3,08798192604772;6,31818181818182;0,266860197758881;0,0898539486492961;33;63;"IRR T"
"I5140200100609";4,0264301972448;6,68571428571429;0,246592872198298;0,0701704556447375;56;63;"IRR T"
"I5140200130912";3,51993382552747;7,1304347826087;0,249203898832212;0,0935841936217824;45;63;"IRR T"
"I5140200240610";2,70546232123983;6,2;0,294714411471047;0,10284928710445;29;63;"IRR T"
"I5140200290813";2,60490613307393;6,84615384615385;0,249761093761488;0,0883009624697394;45;63;"IRR T"
"I5140500010709";2,94621446363277;6,77272727272727;0,276385872248276;0,0638213604681693;43;30;"LIRR T"
"I5140500040708";1,77130264522403;6,21428571428571;0,377204668325075;0,0437513786372869;18;30;"IRR T"
"I5140500130912";3,87042083676541;6,8;0,23154177828125;0,0518764665951573;55;30;"IRR T"
"I5140500140911";3,67134906664189;6,55882352941176;0,246335159354929;0,0609094487192384;61;30;"IRR T"
"I5140500260810";3,75647494869759;6,31818181818182;0,267903275784524;0,0805814280476743;51;30;"IRR T"
"I5140500290813";2,49447951822271;6,78571428571429;0,257687160481195;0,0903710676350616;52;30;"IRR T"
"I5143000130812";4,25032035202486;6,3448275862069;0,268448705641157;0,0324445532183485;78;13;"LIRR T"
"I5143000190710";3,76563907788108;6,35294117647059;0,293420165178693;0,00728131811591022;37;13;"IRR T"
